gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+
1,1,1,0,25,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,98.5,2514.5,1,1,0,0,0,0,1,0,2.1,1,4.0,2462.5,1,1,0,1,1,2462.5,1.121,0.103,0.081,False,False,True,False,True,False,False,False,False,True,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.2,20.2,0,0,1,0,0,0,0,1,0.1,0,0.0,20.2,0,1,0,0,0,20.2,-1.481,-0.998,-0.998,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.45,19.45,0,0,1,0,0,0,1,0,0.1,0,0.0,19.45,0,1,0,1,0,19.45,-1.506,-0.999,-0.998,False,False,False,True,True,False,False,False,False,False,False
0,0,0,0,38,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,95.0,3605.6,0,1,0,1,0,0,0,0,3.2,1,4.0,3610.0,1,12,0,0,1,3610.0,1.005,0.584,0.587,True,False,True,False,False,False,True,False,False,True,False
1,1,1,0,66,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,45.55,3027.25,0,0,0,1,0,0,0,0,5.5,1,3.0,3006.2999999999997,0,12,0,0,0,3006.3,-0.638,0.329,0.321,True,False,False,False,False,False,True,False,False,False,True
0,0,1,0,68,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,110.0,7611.85,1,1,0,0,1,0,0,0,5.7,1,6.0,7480.0,1,24,0,0,1,7480.0,1.503,2.353,2.296,False,True,True,False,False,False,True,False,False,False,True
0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.3,100.2,0,0,0,0,0,0,0,1,0.4,1,0.0,121.5,0,1,0,0,0,121.5,-1.345,-0.963,-0.953,False,False,False,False,False,True,False,False,False,False,False
1,0,1,1,72,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,104.15,7303.05,0,1,0,1,0,0,1,0,6.0,1,5.0,7498.8,1,12,0,1,1,7498.8,1.309,2.217,2.305,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30.15,927.65,0,0,0,1,0,0,0,1,2.7,1,1.0,964.8,0,12,0,0,0,964.8,-1.15,-0.598,-0.581,True,False,False,False,False,True,False,False,False,True,False
0,0,0,0,43,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,94.35,3921.3,0,1,0,1,0,0,0,1,3.6,1,3.0,4057.0499999999997,1,12,0,0,1,4057.05,0.983,0.724,0.785,True,False,True,False,False,True,False,False,False,True,False
0,0,1,1,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.4,1363.25,0,0,1,0,1,1,0,0,6.0,0,0.0,1396.8,0,24,1,0,0,1396.8,-1.508,-0.406,-0.39,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0,55,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,96.75,5238.9,1,1,0,0,0,0,1,0,4.6,1,4.0,5321.25,1,1,0,1,1,5321.25,1.063,1.305,1.343,False,False,True,False,True,False,False,False,False,False,True
1,0,0,0,52,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,57.95,3042.25,0,0,0,1,0,1,0,0,4.3,1,3.0,3013.4,0,12,1,0,0,3013.4,-0.226,0.336,0.324,True,False,False,False,False,False,False,False,False,False,True
1,0,0,0,43,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,91.65,3954.1,0,1,0,0,0,0,1,0,3.6,1,3.0,3940.9500000000003,1,1,0,1,1,3940.95,0.894,0.738,0.734,False,False,True,False,True,False,False,False,False,True,False
1,1,1,0,37,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.5,2868.15,1,1,0,0,0,0,1,0,3.1,1,1.0,2830.5,0,1,0,1,1,2830.5,0.39,0.259,0.243,False,False,True,False,True,False,False,False,False,True,False
1,0,1,1,64,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,54.6,3423.5,0,0,0,0,1,0,1,0,5.3,1,4.0,3494.4,0,24,0,1,0,3494.4,-0.338,0.504,0.536,False,True,False,False,True,False,False,False,False,False,True
0,0,1,1,3,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,89.85,248.4,0,1,0,0,0,0,1,0,0.2,1,3.0,269.54999999999995,0,1,0,1,1,269.55,0.834,-0.898,-0.888,False,False,True,False,True,False,False,False,False,False,False
1,0,0,0,36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,31.05,1126.35,0,0,0,0,1,0,0,0,3.0,1,1.0,1117.8,0,24,0,0,0,1117.8,-1.12,-0.51,-0.513,False,True,False,False,False,False,True,False,False,True,False
1,0,1,1,10,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,100.25,1064.65,1,1,0,0,0,0,1,0,0.8,1,4.0,1002.5,1,1,0,1,1,1002.5,1.179,-0.537,-0.564,False,False,True,False,True,False,False,True,False,False,False
1,0,0,0,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.65,835.15,0,0,1,0,1,0,0,1,3.4,0,0.0,846.65,0,24,0,0,0,846.65,-1.466,-0.639,-0.633,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,27,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,85.2,2151.6,0,1,0,0,0,1,0,0,2.2,1,3.0,2300.4,0,1,1,0,1,2300.4,0.679,-0.058,0.009,False,False,True,False,False,False,False,False,False,True,False
1,0,1,1,56,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,99.8,5515.45,0,1,0,1,0,1,0,0,4.7,1,4.0,5588.8,1,12,1,0,1,5588.8,1.164,1.427,1.461,True,False,True,False,False,False,False,False,False,False,True
1,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.7,112.75,0,0,1,0,0,0,0,1,0.5,0,0.0,124.19999999999999,0,1,0,0,0,124.2,-1.464,-0.958,-0.952,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.4,229.55,1,1,0,0,0,0,1,0,0.2,1,1.0,223.20000000000002,0,1,0,1,1,223.2,0.32,-0.906,-0.908,False,False,True,False,True,False,False,False,False,False,False
1,0,1,1,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,50.7,350.35,0,0,0,0,0,0,0,1,0.6,1,1.0,354.90000000000003,0,1,0,0,0,354.9,-0.467,-0.853,-0.85,False,False,False,False,False,True,False,True,False,False,False
1,0,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.85,62.9,0,0,1,0,0,0,0,1,0.3,0,0.0,83.4,0,1,0,0,0,83.4,-1.459,-0.98,-0.97,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,33,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,88.95,3027.65,0,1,0,0,1,0,1,0,2.8,1,3.0,2935.35,0,24,0,1,1,2935.35,0.804,0.329,0.29,False,True,True,False,True,False,False,False,False,True,False
1,1,0,0,27,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,78.05,2135.5,1,1,0,0,0,0,1,0,2.2,1,2.0,2107.35,0,1,0,1,1,2107.35,0.442,-0.065,-0.076,False,False,True,False,True,False,False,False,False,True,False
0,0,1,0,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.55,1723.95,0,0,1,0,1,0,0,0,6.0,0,1.0,1695.6000000000001,0,24,0,0,0,1695.6,-1.37,-0.246,-0.258,False,True,False,True,False,False,True,False,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,19.75,0,0,1,0,0,0,0,1,0.1,0,0.0,19.75,0,1,0,0,0,19.75,-1.496,-0.999,-0.998,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,71,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,56.45,3985.35,0,0,0,1,0,0,1,0,5.9,1,4.0,4007.9500000000003,0,12,0,1,0,4007.95,-0.276,0.752,0.763,True,False,False,False,True,False,False,False,False,False,True
1,0,0,0,13,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,85.95,1215.65,0,1,0,0,0,0,1,0,1.1,1,2.0,1117.3500000000001,0,1,0,1,1,1117.35,0.704,-0.471,-0.513,False,False,True,False,True,False,False,False,True,False,False
1,0,1,1,25,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,58.6,1502.65,1,0,0,0,0,1,0,0,2.1,1,5.0,1465.0,0,1,1,0,0,1465.0,-0.205,-0.344,-0.36,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,67,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,50.55,3260.1,0,0,0,0,1,0,0,0,5.6,1,1.0,3386.85,0,24,0,0,0,3386.85,-0.472,0.432,0.489,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,35.45,35.45,1,0,0,0,0,0,1,0,0.1,1,1.0,35.45,0,1,0,1,0,35.45,-0.974,-0.992,-0.991,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.35,81.25,1,0,0,0,0,0,1,0,0.2,1,0.0,88.7,0,1,0,1,0,88.7,-0.678,-0.971,-0.967,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,43,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.7,1188.2,0,0,1,0,1,1,0,0,3.6,0,1.0,1105.1,0,24,1,0,0,1105.1,-1.298,-0.483,-0.519,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,23,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,75.0,1778.5,0,1,0,0,0,0,0,0,1.9,1,1.0,1725.0,0,1,0,0,1,1725.0,0.34,-0.222,-0.245,False,False,True,False,False,False,True,False,True,False,False
1,0,1,1,64,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.2,1277.75,0,0,1,0,1,0,0,1,5.3,0,0.0,1292.8,0,24,0,0,0,1292.8,-1.481,-0.443,-0.436,False,True,False,True,False,True,False,False,False,False,True
0,0,0,1,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.6,1170.55,0,0,1,0,1,0,0,1,4.8,0,0.0,1117.2,0,24,0,0,0,1117.2,-1.501,-0.491,-0.513,False,True,False,True,False,True,False,False,False,False,True
1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.45,70.45,1,1,0,0,0,0,0,1,0.1,1,0.0,70.45,0,1,0,0,1,70.45,0.189,-0.976,-0.975,False,False,True,False,False,True,False,False,False,False,False
1,1,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,88.05,6425.65,0,0,0,0,1,1,0,0,6.0,1,7.0,6339.599999999999,0,24,1,0,0,6339.6,0.774,1.829,1.793,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,8,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,71.15,563.65,1,0,0,0,0,0,1,0,0.7,1,4.0,569.2,0,1,0,1,0,569.2,0.212,-0.759,-0.755,False,False,False,False,True,False,False,True,False,False,False
1,0,1,0,61,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,101.05,5971.25,0,1,0,0,1,0,0,0,5.1,1,4.0,6164.05,1,24,0,0,1,6164.05,1.206,1.629,1.715,False,True,True,False,False,False,True,False,False,False,True
0,0,0,0,64,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,84.3,5289.05,0,1,0,1,0,1,0,0,5.3,1,3.0,5395.2,0,12,1,0,1,5395.2,0.649,1.327,1.376,True,False,True,False,False,False,False,False,False,False,True
0,1,1,0,71,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.95,1756.2,0,0,1,0,1,0,0,0,5.9,0,1.0,1700.45,0,24,0,0,0,1700.45,-1.356,-0.232,-0.256,False,True,False,True,False,False,True,False,False,False,True
1,0,1,1,65,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,99.05,6416.7,0,1,0,0,1,1,0,0,5.4,1,5.0,6438.25,1,24,1,0,1,6438.25,1.14,1.825,1.836,False,True,True,False,False,False,False,False,False,False,True
0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,61.35,0,0,1,1,0,0,0,1,0.2,0,0.0,58.800000000000004,0,12,0,0,0,58.8,-1.501,-0.98,-0.981,True,False,False,True,False,True,False,False,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.65,45.65,1,0,0,0,0,0,1,0,0.1,1,0.0,45.65,0,1,0,1,0,45.65,-0.635,-0.987,-0.986,False,False,False,False,True,False,False,False,False,False,False
0,0,0,1,30,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,64.5,1929.95,0,0,0,1,0,1,0,0,2.5,1,3.0,1935.0,0,12,1,0,0,1935.0,-0.009,-0.155,-0.152,True,False,False,False,False,False,False,False,False,True,False
0,0,1,1,15,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,69.5,1071.4,0,0,0,0,0,0,0,1,1.2,1,4.0,1042.5,0,1,0,0,0,1042.5,0.157,-0.534,-0.546,False,False,False,False,False,True,False,False,True,False,False
1,0,1,1,8,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,68.55,564.35,0,0,0,0,0,0,1,0,0.7,1,3.0,548.4,0,1,0,1,0,548.4,0.126,-0.758,-0.764,False,False,False,False,True,False,False,True,False,False,False
0,0,0,0,7,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,95.0,655.5,1,1,0,0,0,0,0,1,0.6,1,3.0,665.0,1,1,0,0,1,665.0,1.005,-0.718,-0.713,False,False,True,False,False,True,False,True,False,False,False
1,0,1,1,70,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,108.15,7930.55,0,1,0,1,0,1,0,0,5.8,1,6.0,7570.5,1,12,1,0,1,7570.5,1.442,2.494,2.336,True,False,True,False,False,False,False,False,False,False,True
0,0,1,1,62,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,86.1,5215.25,0,0,0,0,1,0,1,0,5.2,1,6.0,5338.2,0,24,0,1,0,5338.2,0.709,1.295,1.351,False,True,False,False,True,False,False,False,False,False,True
1,0,1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,113.5,0,0,1,0,0,0,0,1,0.5,0,0.0,118.19999999999999,0,1,0,0,0,118.2,-1.498,-0.957,-0.954,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.9,1152.8,0,1,0,0,0,0,0,0,1.2,1,1.0,1132.6000000000001,0,1,0,0,1,1132.6,0.536,-0.498,-0.506,False,False,True,False,False,False,True,False,True,False,False
1,0,0,0,22,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,84.15,1821.95,0,1,0,0,0,0,0,0,1.8,1,2.0,1851.3000000000002,0,1,0,0,1,1851.3,0.644,-0.203,-0.189,False,False,True,False,False,False,True,False,True,False,False
0,0,1,1,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.15,419.9,0,0,1,1,0,0,0,1,1.8,0,0.0,443.29999999999995,0,12,0,0,0,443.3,-1.483,-0.822,-0.811,True,False,False,True,False,True,False,False,True,False,False
0,0,1,1,16,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,64.25,1024.0,0,0,0,0,1,0,0,1,1.3,1,3.0,1028.0,0,24,0,0,0,1028.0,-0.017,-0.555,-0.553,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.7,251.6,0,0,1,0,1,0,0,0,0.8,0,1.0,257.0,0,24,0,0,0,257.0,-1.298,-0.896,-0.893,False,True,False,True,False,False,True,True,False,False,False
1,0,0,1,13,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,56.0,764.55,0,0,0,0,0,0,1,0,1.1,1,2.0,728.0,0,1,0,1,0,728.0,-0.291,-0.67,-0.685,False,False,False,False,True,False,False,False,True,False,False
1,0,1,0,20,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,82.4,1592.35,1,1,0,0,0,0,1,0,1.7,1,2.0,1648.0,0,1,0,1,1,1648.0,0.586,-0.304,-0.279,False,False,True,False,True,False,False,False,True,False,False
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.7,135.2,0,1,0,0,0,0,1,0,0.2,1,0.0,139.4,0,1,0,1,1,139.4,0.164,-0.948,-0.945,False,False,True,False,True,False,False,False,False,False,False
0,0,0,0,53,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,73.9,3958.25,0,0,0,0,1,0,0,0,4.4,1,5.0,3916.7000000000003,0,24,0,0,0,3916.7,0.304,0.74,0.723,False,True,False,False,False,False,True,False,False,False,True
1,0,1,1,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.6,233.9,0,0,1,1,0,0,0,1,0.9,0,0.0,226.60000000000002,0,12,0,0,0,226.6,-1.468,-0.904,-0.907,True,False,False,True,False,True,False,True,False,False,False
0,0,1,0,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.9,1363.45,0,0,1,0,1,0,0,1,5.8,0,0.0,1373.1,0,24,0,0,0,1373.1,-1.491,-0.405,-0.4,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.9,273.0,1,1,0,0,0,0,0,0,0.3,1,0.0,283.6,0,1,0,0,1,283.6,0.204,-0.887,-0.881,False,False,True,False,False,False,True,False,False,False,False
0,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,89.05,6254.45,0,0,0,0,1,0,0,0,6.0,1,7.0,6411.599999999999,0,24,0,0,0,6411.6,0.807,1.754,1.825,False,True,False,False,False,False,True,False,False,False,True
0,1,1,0,58,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,45.3,2651.2,1,0,0,0,0,0,1,0,4.8,1,3.0,2627.3999999999996,0,1,0,1,0,2627.4,-0.647,0.163,0.154,False,False,False,False,True,False,False,False,False,False,True
1,0,1,1,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.4,321.4,0,0,1,0,0,0,1,0,1.3,0,0.0,326.4,0,1,0,1,0,326.4,-1.474,-0.865,-0.862,False,False,False,True,True,False,False,False,True,False,False
0,0,1,0,43,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,84.25,3539.25,0,1,0,1,0,0,0,0,3.6,1,3.0,3622.75,0,12,0,0,1,3622.75,0.648,0.555,0.593,True,False,True,False,False,False,True,False,False,True,False
1,0,1,0,2,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,104.4,242.8,1,1,0,0,0,0,1,0,0.2,1,5.0,208.8,1,1,0,1,1,208.8,1.317,-0.9,-0.914,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0,14,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,81.95,1181.75,0,0,0,0,1,0,0,1,1.2,1,5.0,1147.3,0,24,0,0,0,1147.3,0.571,-0.486,-0.5,False,True,False,False,False,True,False,False,True,False,False
1,0,1,0,53,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,94.85,5000.2,1,1,0,1,0,0,0,0,4.4,1,3.0,5027.049999999999,1,12,0,0,1,5027.05,1.0,1.2,1.213,True,False,True,False,False,False,True,False,False,False,True
1,0,0,0,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.55,654.55,0,0,1,1,0,0,0,0,2.7,0,0.0,657.6,0,12,0,0,0,657.6,-1.469,-0.718,-0.716,True,False,False,True,False,False,True,False,False,True,False
1,0,1,0,34,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.7,780.2,0,0,1,0,0,0,1,0,2.8,0,1.0,839.8,0,1,0,1,0,839.8,-1.331,-0.663,-0.636,False,False,False,True,True,False,False,False,False,True,False
1,1,0,0,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.45,1145.7,1,1,0,0,0,0,0,1,1.2,1,1.0,1116.75,0,1,0,0,1,1116.75,0.322,-0.502,-0.513,False,False,True,False,False,True,False,False,True,False,False
1,1,0,0,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,76.45,503.6,1,1,0,0,0,0,0,0,0.6,1,1.0,535.15,0,1,0,0,1,535.15,0.388,-0.785,-0.77,False,False,True,False,False,False,True,True,False,False,False
1,0,1,1,15,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,105.35,1559.25,0,1,0,0,0,0,0,0,1.2,1,5.0,1580.25,1,1,0,0,1,1580.25,1.349,-0.319,-0.309,False,False,True,False,False,False,True,False,True,False,False
0,0,1,0,61,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.55,1252.0,0,0,1,1,0,1,0,0,5.1,0,0.0,1253.55,0,12,1,0,0,1253.55,-1.469,-0.455,-0.453,True,False,False,True,False,False,False,False,False,False,True
1,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,29.95,29.95,1,0,0,0,0,0,0,0,0.1,1,1.0,29.95,0,1,0,0,0,29.95,-1.157,-0.994,-0.993,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.3,45.3,0,0,0,0,0,0,0,1,0.1,1,0.0,45.3,0,1,0,0,0,45.3,-0.647,-0.987,-0.987,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,8,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,84.5,662.65,1,1,0,0,0,0,0,0,0.7,1,2.0,676.0,0,1,0,0,1,676.0,0.656,-0.715,-0.708,False,False,True,False,False,False,True,True,False,False,False
0,0,1,1,33,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,74.75,2453.3,0,0,0,1,0,1,0,0,2.8,1,4.0,2466.75,0,12,1,0,0,2466.75,0.332,0.076,0.083,True,False,False,False,False,False,False,False,False,True,False
1,0,0,0,13,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,79.25,1111.65,1,1,0,0,0,0,1,0,1.1,1,2.0,1030.25,0,1,0,1,1,1030.25,0.481,-0.517,-0.552,False,False,True,False,True,False,False,False,True,False,False
1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.8,24.8,1,0,0,0,0,0,1,0,0.1,1,0.0,24.8,0,1,0,1,0,24.8,-1.328,-0.996,-0.996,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,20,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,51.8,1023.85,0,0,0,0,0,0,0,1,1.7,1,1.0,1036.0,0,1,0,0,0,1036.0,-0.431,-0.555,-0.549,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,30.4,82.15,0,0,0,0,0,0,1,0,0.2,1,1.0,91.19999999999999,0,1,0,1,0,91.2,-1.142,-0.971,-0.966,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,244.8,0,0,1,1,0,0,1,0,1.1,0,0.0,255.45,0,12,0,1,0,255.45,-1.499,-0.899,-0.894,True,False,False,True,True,False,False,False,True,False,False
1,0,1,0,40,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,56.6,2379.1,0,0,0,0,0,1,0,0,3.3,1,2.0,2264.0,0,1,1,0,0,2264.0,-0.271,0.043,-0.007,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,43,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,71.9,3173.35,0,0,0,1,0,1,0,0,3.6,1,4.0,3091.7000000000003,0,12,1,0,0,3091.7,0.237,0.394,0.359,True,False,False,False,False,False,False,False,False,True,False
0,0,1,0,6,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,91.0,531.0,1,1,0,0,0,0,1,0,0.5,1,3.0,546.0,1,1,0,1,1,546.0,0.872,-0.773,-0.765,False,False,True,False,True,False,False,False,False,False,False
1,0,1,1,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,1375.4,0,0,1,0,1,0,0,0,5.8,0,0.0,1362.75,0,24,0,0,0,1362.75,-1.496,-0.4,-0.405,False,True,False,True,False,False,True,False,False,False,True
1,0,1,1,72,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,109.7,8129.3,0,1,0,0,1,1,0,0,6.0,1,6.0,7898.400000000001,1,24,1,0,1,7898.4,1.493,2.581,2.481,False,True,True,False,False,False,False,False,False,False,True
0,0,1,1,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.3,1192.7,0,0,1,0,1,1,0,0,4.9,0,0.0,1138.7,0,24,1,0,0,1138.7,-1.511,-0.481,-0.504,False,True,False,True,False,False,False,False,False,False,True
1,0,1,0,20,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,96.55,1901.65,0,1,0,0,0,0,1,0,1.7,1,4.0,1931.0,1,1,0,1,1,1931.0,1.056,-0.168,-0.154,False,False,True,False,True,False,False,False,True,False,False
0,0,1,1,24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.1,587.4,0,0,1,0,1,0,0,0,2.0,0,1.0,578.4000000000001,0,24,0,0,0,578.4,-1.351,-0.748,-0.751,False,True,False,True,False,False,True,False,True,False,False
0,0,0,0,59,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,111.35,6519.75,0,1,0,0,0,0,1,0,4.9,1,6.0,6569.65,1,1,0,1,1,6569.65,1.548,1.871,1.894,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,112.25,8041.65,0,1,0,0,1,0,0,0,6.0,1,6.0,8082.0,1,24,0,0,1,8082.0,1.578,2.543,2.562,False,True,True,False,False,False,True,False,False,False,True
0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,20.75,0,0,1,0,0,0,0,1,0.1,0,0.0,20.75,0,1,0,0,0,20.75,-1.463,-0.998,-0.997,False,False,False,True,False,True,False,False,False,False,False
1,0,1,0,27,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,101.9,2681.15,0,1,0,1,0,1,0,0,2.2,1,4.0,2751.3,1,12,1,0,1,2751.3,1.234,0.176,0.208,True,False,True,False,False,False,False,False,False,True,False
