gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+,pred_churn_prob,pred_churn_label,,customerID
1,0,1,1,45,1,1,0,0,0,0,0,0,1,25.9,1216.6,0,0,1,1,0,1,0,0,3.8,0,1,1165.5,0,12,1,0,0,1165.5,-1.292,-0.47,-0.492,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.034036513,0,,3887-PBQAO
1,0,0,1,1,1,0,0,0,0,0,1,0,1,79.35,79.35,1,1,0,0,0,0,1,0,0.1,1,1,79.35,0,1,0,1,1,79.35,0.485,-0.972,-0.972,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.49053538,0,,5919-TMRGD
1,0,1,1,11,0,0,1,0,0,0,1,1,0,50.55,565.35,0,0,0,0,0,0,1,0,0.9,1,3,556.05,0,1,0,1,0,556.05,-0.472,-0.758,-0.761,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.1897966,0,,8108-UXRQN
1,0,1,0,7,1,0,0,0,1,0,0,0,1,75.15,496.9,1,1,0,0,0,0,0,0,0.6,1,1,526.05,0,1,0,0,1,526.05,0.345,-0.788,-0.774,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.17559113,0,,9191-MYQKX
1,0,0,0,42,1,0,0,1,1,1,1,1,1,103.8,4327.5,0,1,0,0,0,0,0,0,3.5,1,5,4359.6,1,1,0,0,1,4359.6,1.297,0.903,0.918,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.09333328,0,,9919-YLNNG
1,0,1,0,49,1,0,0,0,0,0,0,0,1,20.15,973.35,0,0,1,0,1,0,0,0,4.1,0,0,987.35,0,24,0,0,0,987.35,-1.483,-0.578,-0.571,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.030040847,0,,0318-ZOPWS
0,0,0,0,9,1,1,0,1,0,0,1,1,1,99.3,918.75,0,1,0,0,0,1,0,0,0.8,1,4,893.7,1,1,1,0,1,893.7,1.148,-0.602,-0.612,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.14012313,0,,4445-ZJNMU
1,0,1,0,35,1,0,1,0,0,0,1,0,1,62.15,2215.45,0,0,0,1,0,0,0,0,2.9,1,2,2175.25,0,12,0,0,0,2175.25,-0.087,-0.029,-0.046,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.13282502,0,,4808-YNLEU
1,0,1,1,48,1,0,0,0,0,0,0,0,0,20.65,1057,0,0,1,0,1,0,0,0,4,0,0,991.2,0,24,0,0,0,991.2,-1.466,-0.541,-0.569,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.026069358,0,,1862-QRWPE
1,0,1,1,46,1,0,0,0,0,0,0,0,1,19.95,927.1,0,0,1,0,1,0,0,1,3.8,0,0,917.7,0,24,0,0,0,917.7,-1.489,-0.598,-0.601,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.033583105,0,,2796-NNUFI
0,0,1,0,29,0,0,0,0,0,0,1,0,0,33.75,1009.25,0,0,0,0,0,0,0,1,2.4,1,1,978.75,0,1,0,0,0,978.75,-1.031,-0.562,-0.574,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.18977368,0,,3016-KSVCP
0,0,1,1,30,1,0,0,1,1,0,0,0,0,82.05,2570.2,0,1,0,0,0,0,0,0,2.5,1,2,2461.5,0,1,0,0,1,2461.5,0.575,0.127,0.08,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1731724,0,,4767-HZZHQ
0,1,0,0,1,1,0,0,0,0,1,0,0,0,74.7,74.7,0,1,0,0,0,0,1,0,0.1,1,1,74.7,0,1,0,1,1,74.7,0.33,-0.974,-0.974,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.17729075,0,,2424-WVHPL
0,0,1,1,66,1,1,1,0,1,1,1,1,1,84,5714.25,0,0,0,0,1,0,0,1,5.5,1,6,5544,0,24,0,0,0,5544,0.639,1.515,1.441,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.22087267,0,,7233-PAHHL
1,0,0,0,65,1,1,1,1,1,0,1,1,1,111.05,7107,0,1,0,0,0,1,0,0,5.4,1,6,7218.25,1,1,1,0,1,7218.25,1.538,2.13,2.181,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.31175435,0,,6067-NGCEU
0,0,0,0,72,1,1,0,1,1,0,1,1,1,100.9,7459.05,0,1,0,0,1,0,0,0,6,1,5,7264.8,1,24,0,0,1,7264.8,1.201,2.285,2.201,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.54250455,1,,9848-JQJTX
1,0,0,0,12,1,1,1,0,0,0,0,0,1,78.95,927.35,1,1,0,0,0,0,1,0,1,1,2,947.4,0,1,0,1,1,947.4,0.472,-0.598,-0.588,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.255455,0,,8637-XJIVR
0,0,1,1,71,1,1,1,1,0,1,0,0,1,66.85,4748.7,0,0,0,1,0,1,0,0,5.9,1,4,4746.35,0,12,1,0,0,4746.35,0.069,1.089,1.089,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.059553415,0,,9803-FTJCG
0,0,0,0,5,1,0,0,0,0,0,0,0,0,21.05,113.85,1,0,1,0,0,0,0,1,0.4,0,0,105.25,0,1,0,0,0,105.25,-1.453,-0.957,-0.96,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08601691,0,,0278-YXOOG
0,0,0,0,52,1,0,0,0,0,0,0,0,0,21,1107.2,0,0,1,0,1,0,0,0,4.3,0,0,1092,0,24,0,0,0,1092,-1.454,-0.519,-0.524,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.025628865,0,,3212-KXOCR
1,1,1,0,25,1,0,0,1,1,0,1,1,1,98.5,2514.5,1,1,0,0,0,0,1,0,2.1,1,4,2462.5,1,1,0,1,1,2462.5,1.121,0.103,0.081,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3204245,0,,4598-XLKNJ
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,0,1,0,0,0,0,1,0.1,0,0,20.2,0,1,0,0,0,20.2,-1.481,-0.998,-0.998,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13859408,0,,6380-ARCEH
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.45,19.45,0,0,1,0,0,0,1,0,0.1,0,0,19.45,0,1,0,1,0,19.45,-1.506,-0.999,-0.998,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.122306846,0,,3679-XASPY
0,0,0,0,38,1,1,0,0,1,1,1,0,0,95,3605.6,0,1,0,1,0,0,0,0,3.2,1,4,3610,1,12,0,0,1,3610,1.005,0.584,0.587,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.15513293,0,,7123-WQUHX
1,1,1,0,66,0,0,0,1,1,0,1,0,0,45.55,3027.25,0,0,0,1,0,0,0,0,5.5,1,3,3006.3,0,12,0,0,0,3006.3,-0.638,0.329,0.321,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.2719522,0,,5386-THSLQ
0,0,1,0,68,1,1,0,1,1,1,1,1,1,110,7611.85,1,1,0,0,1,0,0,0,5.7,1,6,7480,1,24,0,0,1,7480,1.503,2.353,2.296,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.64886385,1,,3192-NQECA
0,0,0,0,5,0,0,0,0,0,0,0,0,0,24.3,100.2,0,0,0,0,0,0,0,1,0.4,1,0,121.5,0,1,0,0,0,121.5,-1.345,-0.963,-0.953,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.18840946,0,,6180-YBIQI
1,0,1,1,72,1,1,1,1,0,0,1,1,1,104.15,7303.05,0,1,0,1,0,0,1,0,6,1,5,7498.8,1,12,0,1,1,7498.8,1.309,2.217,2.305,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6701071,1,,6728-DKUCO
1,0,0,0,32,0,0,1,0,0,0,0,0,0,30.15,927.65,0,0,0,1,0,0,0,1,2.7,1,1,964.8,0,12,0,0,0,964.8,-1.15,-0.598,-0.581,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.12524988,0,,9750-BOOHV
0,0,0,0,43,1,1,0,0,0,0,1,1,0,94.35,3921.3,0,1,0,1,0,0,0,1,3.6,1,3,4057.05,1,12,0,0,1,4057.05,0.983,0.724,0.785,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.34163126,0,,8597-CWYHH
0,0,1,1,72,1,0,0,0,0,0,0,0,0,19.4,1363.25,0,0,1,0,1,1,0,0,6,0,0,1396.8,0,24,1,0,0,1396.8,-1.508,-0.406,-0.39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.009675419,0,,2848-YXSMW
0,0,1,0,55,1,1,1,1,0,0,1,0,1,96.75,5238.9,1,1,0,0,0,0,1,0,4.6,1,4,5321.25,1,1,0,1,1,5321.25,1.063,1.305,1.343,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4625823,0,,0486-HECZI
1,0,0,0,52,1,0,1,0,1,1,0,0,0,57.95,3042.25,0,0,0,1,0,1,0,0,4.3,1,3,3013.4,0,12,1,0,0,3013.4,-0.226,0.336,0.324,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.074252956,0,,4549-ZDQYY
1,0,0,0,43,1,0,0,1,1,0,1,0,1,91.65,3954.1,0,1,0,0,0,0,1,0,3.6,1,3,3940.95,1,1,0,1,1,3940.95,0.894,0.738,0.734,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.19170202,0,,5712-AHQNN
1,1,1,0,37,1,1,0,0,0,0,0,0,1,76.5,2868.15,1,1,0,0,0,0,1,0,3.1,1,1,2830.5,0,1,0,1,1,2830.5,0.39,0.259,0.243,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.46244887,0,,4846-WHAFZ
1,0,1,1,64,0,0,0,1,0,1,1,1,1,54.6,3423.5,0,0,0,0,1,0,1,0,5.3,1,4,3494.4,0,24,0,1,0,3494.4,-0.338,0.504,0.536,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0726334,0,,5256-SKJGO
0,0,1,1,3,1,0,1,1,0,0,1,0,0,89.85,248.4,0,1,0,0,0,0,1,0,0.2,1,3,269.55,0,1,0,1,1,269.55,0.834,-0.898,-0.888,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.21699427,0,,3071-VBYPO
1,0,0,0,36,0,0,1,0,0,0,0,0,0,31.05,1126.35,0,0,0,0,1,0,0,0,3,1,1,1117.8,0,24,0,0,0,1117.8,-1.12,-0.51,-0.513,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.07034182,0,,9560-BBZXK
1,0,1,1,10,1,1,1,0,0,0,1,1,1,100.25,1064.65,1,1,0,0,0,0,1,0,0.8,1,4,1002.5,1,1,0,1,1,1002.5,1.179,-0.537,-0.564,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.28514203,0,,5299-RULOA
1,0,0,0,41,1,0,0,0,0,0,0,0,0,20.65,835.15,0,0,1,0,1,0,0,1,3.4,0,0,846.65,0,24,0,0,0,846.65,-1.466,-0.639,-0.633,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.037171207,0,,8402-OOOHJ
0,0,1,1,27,1,1,0,1,0,1,0,0,1,85.2,2151.6,0,1,0,0,0,1,0,0,2.2,1,3,2300.4,0,1,1,0,1,2300.4,0.679,-0.058,0.009,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.19619888,0,,9445-ZUEQE
1,0,1,1,56,1,1,0,0,1,0,1,1,1,99.8,5515.45,0,1,0,1,0,1,0,0,4.7,1,4,5588.8,1,12,1,0,1,5588.8,1.164,1.427,1.461,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.30754885,0,,1091-SOZGA
1,0,0,0,6,1,0,0,0,0,0,0,0,0,20.7,112.75,0,0,1,0,0,0,0,1,0.5,0,0,124.2,0,1,0,0,0,124.2,-1.464,-0.958,-0.952,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.083473474,0,,2928-HLDBA
0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.4,229.55,1,1,0,0,0,0,1,0,0.2,1,1,223.2,0,1,0,1,1,223.2,0.32,-0.906,-0.908,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4351281,0,,0404-SWRVG
1,0,1,1,7,1,0,1,0,0,0,0,0,0,50.7,350.35,0,0,0,0,0,0,0,1,0.6,1,1,354.9,0,1,0,0,0,354.9,-0.467,-0.853,-0.85,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.15206628,0,,6497-TILVL
1,0,1,1,4,1,0,0,0,0,0,0,0,0,20.85,62.9,0,0,1,0,0,0,0,1,0.3,0,0,83.4,0,1,0,0,0,83.4,-1.459,-0.98,-0.97,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08963766,0,,7219-TLZHO
0,0,0,0,33,1,0,1,0,0,1,1,0,1,88.95,3027.65,0,1,0,0,1,0,1,0,2.8,1,3,2935.35,0,24,0,1,1,2935.35,0.804,0.329,0.29,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.18734992,0,,4622-YNKIJ
1,1,0,0,27,1,1,0,0,1,0,0,0,1,78.05,2135.5,1,1,0,0,0,0,1,0,2.2,1,2,2107.35,0,1,0,1,1,2107.35,0.442,-0.065,-0.076,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.43944553,0,,4412-YLTKF
0,0,1,0,72,1,1,0,0,0,0,0,0,1,23.55,1723.95,0,0,1,0,1,0,0,0,6,0,1,1695.6,0,24,0,0,0,1695.6,-1.37,-0.246,-0.258,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.028287854,0,,6734-PSBAW
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,1,0,0,0,0,1,0.1,0,0,19.75,0,1,0,0,0,19.75,-1.496,-0.999,-0.998,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13859408,0,,3930-ZGWVE
0,1,0,0,71,0,0,1,1,0,0,1,1,1,56.45,3985.35,0,0,0,1,0,0,1,0,5.9,1,4,4007.95,0,12,0,1,0,4007.95,-0.276,0.752,0.763,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.26192227,0,,2639-UGMAZ
1,0,0,0,13,1,1,0,0,0,0,0,1,1,85.95,1215.65,0,1,0,0,0,0,1,0,1.1,1,2,1117.35,0,1,0,1,1,1117.35,0.704,-0.471,-0.513,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.4606744,0,,2876-GZYZC
1,0,1,1,25,0,0,1,1,1,0,1,1,1,58.6,1502.65,1,0,0,0,0,1,0,0,2.1,1,5,1465,0,1,1,0,0,1465,-0.205,-0.344,-0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.11934504,0,,6207-WIOLX
0,0,0,0,67,1,0,0,0,0,1,0,0,0,50.55,3260.1,0,0,0,0,1,0,0,0,5.6,1,1,3386.85,0,24,0,0,0,3386.85,-0.472,0.432,0.489,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.025968608,0,,8587-XYZSF
0,0,0,0,1,0,0,0,0,0,0,0,1,1,35.45,35.45,1,0,0,0,0,0,1,0,0.1,1,1,35.45,0,1,0,1,0,35.45,-0.974,-0.992,-0.991,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2461216,0,,3091-FYHKI
0,0,0,0,2,1,0,0,0,0,0,0,0,0,44.35,81.25,1,0,0,0,0,0,1,0,0.2,1,0,88.7,0,1,0,1,0,88.7,-0.678,-0.971,-0.967,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.20723543,0,,2372-HWUHI
1,0,0,0,43,1,1,0,0,0,0,0,0,1,25.7,1188.2,0,0,1,0,1,1,0,0,3.6,0,1,1105.1,0,24,1,0,0,1105.1,-1.298,-0.483,-0.519,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.025888333,0,,7799-LGRDP
1,0,0,0,23,1,0,1,0,0,0,0,0,1,75,1778.5,0,1,0,0,0,0,0,0,1.9,1,1,1725,0,1,0,0,1,1725,0.34,-0.222,-0.245,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.19834818,0,,7850-VWJUU
1,0,1,1,64,1,0,0,0,0,0,0,0,0,20.2,1277.75,0,0,1,0,1,0,0,1,5.3,0,0,1292.8,0,24,0,0,0,1292.8,-1.481,-0.443,-0.436,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.03395891,0,,3774-VBNXY
0,0,0,1,57,1,0,0,0,0,0,0,0,1,19.6,1170.55,0,0,1,0,1,0,0,1,4.8,0,0,1117.2,0,24,0,0,0,1117.2,-1.501,-0.491,-0.513,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.037541572,0,,6217-KDYWC
1,1,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.45,1,1,0,0,0,0,0,1,0.1,1,0,70.45,0,1,0,0,1,70.45,0.189,-0.976,-0.975,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.70226455,1,,0390-DCFDQ
1,1,1,1,72,1,1,1,1,1,1,1,1,1,88.05,6425.65,0,0,0,0,1,1,0,0,6,1,7,6339.6,0,24,1,0,0,6339.6,0.774,1.829,1.793,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3388226,0,,3146-MSEGF
1,0,0,0,8,1,1,1,0,0,1,0,1,0,71.15,563.65,1,0,0,0,0,0,1,0,0.7,1,4,569.2,0,1,0,1,0,569.2,0.212,-0.759,-0.755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.12974069,0,,4080-OGPJL
1,0,1,0,61,1,1,0,1,0,0,1,1,1,101.05,5971.25,0,1,0,0,1,0,0,0,5.1,1,4,6164.05,1,24,0,0,1,6164.05,1.206,1.629,1.715,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.449778,0,,1095-WGNGG
0,0,0,0,64,1,1,1,1,0,0,0,0,1,84.3,5289.05,0,1,0,1,0,1,0,0,5.3,1,3,5395.2,0,12,1,0,1,5395.2,0.649,1.327,1.376,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.12529708,0,,2636-SJDOU
0,1,1,0,71,1,1,0,0,0,0,0,0,0,23.95,1756.2,0,0,1,0,1,0,0,0,5.9,0,1,1700.45,0,24,0,0,0,1700.45,-1.356,-0.232,-0.256,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.0702604,0,,1131-QQZEB
1,0,1,1,65,1,1,1,1,0,1,1,0,1,99.05,6416.7,0,1,0,0,1,1,0,0,5.4,1,5,6438.25,1,24,1,0,1,6438.25,1.14,1.825,1.836,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4982384,0,,5716-EZXZN
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.6,61.35,0,0,1,1,0,0,0,1,0.2,0,0,58.8,0,12,0,0,0,58.8,-1.501,-0.98,-0.981,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04833348,0,,6837-BJYDQ
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.65,45.65,1,0,0,0,0,0,1,0,0.1,1,0,45.65,0,1,0,1,0,45.65,-0.635,-0.987,-0.986,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.20723543,0,,2135-RXIHG
0,0,0,1,30,1,0,0,1,1,0,1,0,0,64.5,1929.95,0,0,0,1,0,1,0,0,2.5,1,3,1935,0,12,1,0,0,1935,-0.009,-0.155,-0.152,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.04894578,0,,6440-DKQGE
0,0,1,1,15,1,0,0,1,1,1,0,1,1,69.5,1071.4,0,0,0,0,0,0,0,1,1.2,1,4,1042.5,0,1,0,0,0,1042.5,0.157,-0.534,-0.546,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.06702581,0,,3466-BYAVD
1,0,1,1,8,1,0,0,0,0,1,1,1,1,68.55,564.35,0,0,0,0,0,0,1,0,0.7,1,3,548.4,0,1,0,1,0,548.4,0.126,-0.758,-0.764,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.11108641,0,,3780-YVMFA
0,0,0,0,7,1,1,0,0,0,0,1,1,0,95,655.5,1,1,0,0,0,0,0,1,0.6,1,3,665,1,1,0,0,1,665,1.005,-0.718,-0.713,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3674201,0,,3874-EQOEP
1,0,1,1,70,1,1,1,1,1,0,1,1,1,108.15,7930.55,0,1,0,1,0,1,0,0,5.8,1,6,7570.5,1,12,1,0,1,7570.5,1.442,2.494,2.336,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.46897367,0,,1679-JRFBR
0,0,1,1,62,1,0,1,1,1,1,1,1,0,86.1,5215.25,0,0,0,0,1,0,1,0,5.2,1,6,5338.2,0,24,0,1,0,5338.2,0.709,1.295,1.351,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.18705006,0,,9073-ZZIAY
1,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,113.5,0,0,1,0,0,0,0,1,0.5,0,0,118.2,0,1,0,0,0,118.2,-1.498,-0.957,-0.954,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0885173,0,,3077-RSNTJ
1,0,1,1,14,1,0,0,0,0,0,0,1,1,80.9,1152.8,0,1,0,0,0,0,0,0,1.2,1,1,1132.6,0,1,0,0,1,1132.6,0.536,-0.498,-0.506,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.2584535,0,,6551-GNYDG
1,0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,0,1,0,0,0,0,0,0,1.8,1,2,1851.3,0,1,0,0,1,1851.3,0.644,-0.203,-0.189,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.34582815,0,,9167-APMXZ
0,0,1,1,22,1,0,0,0,0,0,0,0,0,20.15,419.9,0,0,1,1,0,0,0,1,1.8,0,0,443.3,0,12,0,0,0,443.3,-1.483,-0.822,-0.811,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.061472274,0,,2749-CTKAJ
0,0,1,1,16,1,0,1,0,1,0,1,0,0,64.25,1024,0,0,0,0,1,0,0,1,1.3,1,3,1028,0,24,0,0,0,1028,-0.017,-0.555,-0.553,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.095742024,0,,6371-NZYEG
0,0,0,0,10,1,1,0,0,0,0,0,0,0,25.7,251.6,0,0,1,0,1,0,0,0,0.8,0,1,257,0,24,0,0,0,257,-1.298,-0.896,-0.893,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.026136965,0,,7554-NEWDD
